"Control"	"Disease"	"repeat_n"
"SRR16124226"	0.332332332332332	0.667667667667668	1
"SRR16124239"	0.466466466466466	0.533533533533533	1
"SRR16124176"	0.365365365365365	0.634634634634635	1
"SRR16124180"	0.546546546546547	0.453453453453453	1
"SRR16124181"	0.519519519519519	0.48048048048048	1
"SRR16124367"	0.393393393393393	0.606606606606607	1
"SRR16124193"	0.237237237237237	0.762762762762763	1
"SRR16124203"	0.560560560560561	0.439439439439439	1
"SRR16124191"	0.479479479479479	0.520520520520521	1
"SRR16124238"	0.562562562562563	0.437437437437437	1
"SRR16124240"	0.521521521521522	0.478478478478478	1
"SRR16124177"	0.485485485485485	0.514514514514514	1
"SRR16124183"	0.580580580580581	0.419419419419419	1
"SRR16124251"	0.377377377377377	0.622622622622623	1
"SRR16124185"	0.267267267267267	0.732732732732733	1
"SRR16124310"	0.311311311311311	0.688688688688689	1
"SRR16124187"	0.472472472472472	0.527527527527528	1
"SRR16124209"	0.459459459459459	0.540540540540541	1
"SRR16124212"	0.488488488488488	0.511511511511512	1
"SRR16124197"	0.523523523523523	0.476476476476476	1
"SRR11971742"	0.585585585585586	0.414414414414414	1
"SRR11973583"	0.454454454454454	0.545545545545546	1
"SRR11971746"	0.540540540540541	0.459459459459459	1
"SRR11977470"	0.487487487487487	0.512512512512513	1
"SRR11973581"	0.36036036036036	0.63963963963964	1
"SRR11977459"	0.471471471471471	0.528528528528528	1
"SRR11977462"	0.568568568568569	0.431431431431431	1
"SRR11977469"	0.486486486486487	0.513513513513513	1
"SRR11971748"	0.567567567567568	0.432432432432432	1
"SRR11977460"	0.477477477477477	0.522522522522523	1
"SRR11973589"	0.481481481481481	0.518518518518518	1
"SRR11971741"	0.482482482482482	0.517517517517518	1
"SRR11971745"	0.546546546546547	0.453453453453453	1
"C59"	0.294294294294294	0.705705705705706	1
"C85"	0.509509509509509	0.49049049049049	1
"C50"	0.441441441441441	0.558558558558559	1
"C98"	0.366366366366366	0.633633633633634	1
"C72"	0.48048048048048	0.519519519519519	1
"C39"	0.495495495495495	0.504504504504504	1
"C12"	0.543543543543544	0.456456456456456	1
"C68"	0.476476476476476	0.523523523523523	1
"C77"	0.533533533533533	0.466466466466466	1
"C63"	0.534534534534535	0.465465465465465	1
"C38"	0.237237237237237	0.762762762762763	1
"C86"	0.267267267267267	0.732732732732733	1
"C75"	0.443443443443443	0.556556556556557	1
"C45"	0.438438438438438	0.561561561561562	1
"C30"	0.53953953953954	0.46046046046046	1
"C23"	0.459459459459459	0.540540540540541	1
"C54"	0.379379379379379	0.620620620620621	1
"C97"	0.558558558558559	0.441441441441441	1
"C93"	0.414414414414414	0.585585585585586	1
"C83"	0.492492492492492	0.507507507507508	1
"SRR5818478"	0.325325325325325	0.674674674674675	1
"SRR5818481"	0.486486486486487	0.513513513513513	1
"ERR1398224"	0.421421421421421	0.578578578578579	1
"ERR1398237"	0.429429429429429	0.570570570570571	1
"ERR1398263"	0.718718718718719	0.281281281281281	1
"ERR1398078"	0.731731731731732	0.268268268268268	1
"ERR1398089"	0.582582582582583	0.417417417417417	1
"ERR1398083"	0.711711711711712	0.288288288288288	1
"ERR1398223"	0.730730730730731	0.269269269269269	1
"ERR1398118"	0.527527527527528	0.472472472472472	1
"H53"	0.760760760760761	0.239239239239239	1
"H04"	0.718718718718719	0.281281281281281	1
"H49"	0.233233233233233	0.766766766766767	1
"H37"	0.711711711711712	0.288288288288288	1
"H34"	0.634634634634635	0.365365365365365	1
"H19"	0.522522522522523	0.477477477477477	1
"H48"	0.265265265265265	0.734734734734735	1
"H30"	0.411411411411411	0.588588588588589	1
"H40"	0.368368368368368	0.631631631631632	1
"H35"	0.207207207207207	0.792792792792793	1
"H20"	0.781781781781782	0.218218218218218	1
"H05"	0.747747747747748	0.252252252252252	1
"H03"	0.518518518518518	0.481481481481481	1
"H22"	0.481481481481481	0.518518518518518	1
"HC0004"	0.172172172172172	0.827827827827828	1
"HK0056"	0.46046046046046	0.53953953953954	1
"HK0004"	0.374374374374374	0.625625625625626	1
"HK0019"	0.341341341341341	0.658658658658659	1
"HK0092"	0.397397397397397	0.602602602602603	1
"HC0007"	0.495495495495495	0.504504504504504	1
"HC0002"	0.459459459459459	0.540540540540541	1
"HK0078"	0.256256256256256	0.743743743743744	1
"HK0079"	0.491491491491492	0.508508508508508	1
"HK0020"	0.356356356356356	0.643643643643644	1
"HK0085"	0.333333333333333	0.666666666666667	1
"HK0028"	0.354354354354354	0.645645645645646	1
"HK0025"	0.407407407407407	0.592592592592593	1
"HK0029"	0.191191191191191	0.808808808808809	1
"HK0008"	0.241241241241241	0.758758758758759	1
"HK0094"	0.486486486486487	0.513513513513513	1
"HK0002"	0.302302302302302	0.697697697697698	1
"HK0090"	0.402402402402402	0.597597597597598	1
"HK0038"	0.465465465465465	0.534534534534535	1
"HK0042"	0.32032032032032	0.67967967967968	1
"HK0052"	0.362362362362362	0.637637637637638	1
"HK0021"	0.463463463463463	0.536536536536537	1
"HK0051"	0.463463463463463	0.536536536536537	1
"HK0054"	0.317317317317317	0.682682682682683	1
"HD.70"	0.363363363363363	0.636636636636637	1
"HD.65"	0.48048048048048	0.519519519519519	1
"HD.16"	0.665665665665666	0.334334334334334	1
"HD.46"	0.401401401401401	0.598598598598599	1
"HD.35"	0.454454454454454	0.545545545545546	1
"HV5"	0.513513513513513	0.486486486486487	1
"HD.17"	0.323323323323323	0.676676676676677	1
"HV25"	0.663663663663664	0.336336336336336	1
"HD.39"	0.469469469469469	0.530530530530531	1
"HV7"	0.604604604604605	0.395395395395395	1
"HD.73"	0.406406406406406	0.593593593593594	1
"HD.72"	0.438438438438438	0.561561561561562	1
"HV4"	0.517517517517518	0.482482482482482	1
"HD.82"	0.258258258258258	0.741741741741742	1
"HD.83"	0.541541541541542	0.458458458458458	1
"HV3"	0.418418418418418	0.581581581581582	1
"HV1"	0.557557557557558	0.442442442442442	1
"HD.57"	0.458458458458458	0.541541541541542	1
"HD.54"	0.465465465465465	0.534534534534535	1
"HD.33"	0.554554554554555	0.445445445445445	1
"HD.26"	0.602602602602603	0.397397397397397	1
"HD.10"	0.484484484484485	0.515515515515516	1
"HD.71"	0.422422422422422	0.577577577577578	1
"HD.38"	0.547547547547548	0.452452452452452	1
"HD.1"	0.475475475475475	0.524524524524524	1
"HD.11"	0.653653653653654	0.346346346346346	1
"HD.63"	0.446446446446446	0.553553553553554	1
"HD.68"	0.271271271271271	0.728728728728729	1
"HD.67"	0.563563563563564	0.436436436436436	1
"HD.34"	0.524524524524524	0.475475475475475	1
"SRR13336830"	0.247247247247247	0.752752752752753	1
"SRR13336884"	0.498498498498498	0.501501501501502	1
"SRR13336867"	0.521521521521522	0.478478478478478	1
"SRR13336881"	0.603603603603604	0.396396396396396	1
"SRR13336941"	0.551551551551552	0.448448448448448	1
"SRR13336829"	0.563563563563564	0.436436436436436	1
"SRR13336890"	0.540540540540541	0.459459459459459	1
"SRR13336901"	0.528528528528528	0.471471471471471	1
"SRR13336899"	0.548548548548549	0.451451451451451	1
"SRR13336832"	0.493493493493493	0.506506506506507	1
"SRR13336877"	0.542542542542543	0.457457457457457	1
"SRR13336872"	0.515515515515516	0.484484484484485	1
"SRR13336869"	0.435435435435435	0.564564564564565	1
"SRR13336868"	0.617617617617618	0.382382382382382	1
"SRR13336900"	0.541541541541542	0.458458458458458	1
"SRR9075121"	0.686686686686687	0.313313313313313	1
"SRR9038016"	0.453453453453453	0.546546546546547	1
"SRR9038160"	0.495495495495495	0.504504504504504	1
"SRR9098928"	0.494494494494495	0.505505505505506	1
"SRR9075216"	0.567567567567568	0.432432432432432	1
"SRR9075352"	0.48948948948949	0.510510510510511	1
"SRR9098708"	0.496496496496497	0.503503503503503	1
"SRR9037843"	0.677677677677678	0.322322322322322	1
"SRR9075415"	0.564564564564565	0.435435435435435	1
"SRR9075401"	0.469469469469469	0.530530530530531	1
"SRR9098827"	0.278278278278278	0.721721721721722	1
"SRR9098644"	0.321321321321321	0.678678678678679	1
"SRR9075306"	0.451451451451451	0.548548548548549	1
"SRR9075288"	0.614614614614615	0.385385385385385	1
"SRR9075103"	0.515515515515516	0.484484484484485	1
"SRR9075344"	0.464464464464464	0.535535535535536	1
"SRR9075181"	0.508508508508508	0.491491491491492	1
"SRR9098585"	0.479479479479479	0.520520520520521	1
"SRR9098672"	0.531531531531532	0.468468468468468	1
"SRR9098604"	0.436436436436436	0.563563563563564	1
"SRR9098658"	0.555555555555556	0.444444444444444	1
"SRR9037826"	0.664664664664665	0.335335335335335	1
"SRR9098903"	0.474474474474474	0.525525525525526	1
"SRR9037850"	0.56956956956957	0.43043043043043	1
"SRR9098778"	0.611611611611612	0.388388388388388	1
"SRR9075257"	0.666666666666667	0.333333333333333	1
"SRR9037800"	0.568568568568569	0.431431431431431	1
"SRR9098700"	0.4004004004004	0.5995995995996	1
"SRR9098854"	0.54954954954955	0.45045045045045	1
"SRR9098577"	0.630630630630631	0.369369369369369	1
"SRR9075160"	0.565565565565566	0.434434434434434	1
"SRR9075111"	0.472472472472472	0.527527527527528	1
"SRR9098671"	0.295295295295295	0.704704704704705	1
"SRR9075038"	0.553553553553554	0.446446446446446	1
"SRR9037789"	0.584584584584585	0.415415415415415	1
"SRR9075382"	0.663663663663664	0.336336336336336	1
"SRR9037802"	0.627627627627628	0.372372372372372	1
"SRR9037939"	0.594594594594595	0.405405405405405	1
"SRR9075077"	0.681681681681682	0.318318318318318	1
"SRR9038051"	0.642642642642643	0.357357357357357	1
"SRR9098764"	0.423423423423423	0.576576576576577	1
"SRR9098571"	0.630630630630631	0.369369369369369	1
"SRR9098711"	0.510510510510511	0.48948948948949	1
"SRR9038117"	0.575575575575576	0.424424424424424	1
"SRR9098666"	0.574574574574575	0.425425425425425	1
"SRR9098863"	0.648648648648649	0.351351351351351	1
"ERR1190696"	0.509509509509509	0.49049049049049	1
"ERR1190662"	0.504504504504504	0.495495495495495	1
"ERR1190682"	0.515515515515516	0.484484484484485	1
"ERR1190687"	0.62962962962963	0.37037037037037	1
"ERR1190635"	0.545545545545546	0.454454454454454	1
"ERR1190672"	0.4994994994995	0.500500500500501	1
"ERR1190653"	0.349349349349349	0.650650650650651	1
"ERR1190621"	0.552552552552553	0.447447447447447	1
"ERR1190623"	0.598598598598599	0.401401401401401	1
"ERR1190684"	0.448448448448448	0.551551551551552	1
"ERR1190690"	0.494494494494495	0.505505505505506	1
"ERR1190660"	0.576576576576577	0.423423423423423	1
"ERR1190678"	0.537537537537538	0.462462462462462	1
"ERR1190776"	0.313313313313313	0.686686686686687	1
"ERR1190675"	0.283283283283283	0.716716716716717	1
"ERR1190695"	0.486486486486487	0.513513513513513	1
"ERR1190630"	0.253253253253253	0.746746746746747	1
"ERR1190779"	0.495495495495495	0.504504504504504	1
"ERR1190651"	0.38038038038038	0.61961961961962	1
"ERR1190676"	0.445445445445445	0.554554554554555	1
"ERR1190677"	0.508508508508508	0.491491491491492	1
"ERR1190625"	0.424424424424424	0.575575575575576	1
"ERR1190781"	0.537537537537538	0.462462462462462	1
"ERR1190785"	0.605605605605606	0.394394394394394	1
"ERR1190773"	0.582582582582583	0.417417417417417	1
"SRR8849272"	0.554554554554555	0.445445445445445	1
"SRR8849256"	0.431431431431431	0.568568568568569	1
"SRR8849245"	0.361361361361361	0.638638638638639	1
"SRR8849269"	0.576576576576577	0.423423423423423	1
"SRR8849279"	0.567567567567568	0.432432432432432	1
"SRR8849278"	0.511511511511512	0.488488488488488	1
"SRR8849262"	0.60960960960961	0.39039039039039	1
"SRR8849251"	0.637637637637638	0.362362362362362	1
"SRR8849275"	0.597597597597598	0.402402402402402	1
"SRR8849273"	0.41041041041041	0.58958958958959	1
"SRR8849248"	0.501501501501502	0.498498498498498	1
"SRR10983034"	0.344344344344344	0.655655655655656	1
"SRR10983058"	0.411411411411411	0.588588588588589	1
"SRR10983056"	0.298298298298298	0.701701701701702	1
"SRR10983062"	0.346346346346346	0.653653653653654	1
"SRR10983065"	0.426426426426426	0.573573573573574	1
"SRR10983045"	0.387387387387387	0.612612612612613	1
"SRR10983071"	0.415415415415415	0.584584584584585	1
"SRR10983073"	0.353353353353353	0.646646646646647	1
"SRR10983075"	0.471471471471471	0.528528528528528	1
"SRR10983068"	0.226226226226226	0.773773773773774	1
"SRR10983081"	0.491491491491492	0.508508508508508	1
"SRR10983087"	0.373373373373373	0.626626626626627	1
"SRR10403510"	0.426426426426426	0.573573573573574	1
"SRR10403503"	0.467467467467467	0.532532532532533	1
"SRR10403563"	0.271271271271271	0.728728728728729	1
"SRR10403562"	0.498498498498498	0.501501501501502	1
"SRR10403549"	0.285285285285285	0.714714714714715	1
"SRR10403554"	0.521521521521522	0.478478478478478	1
"SRR10403513"	0.301301301301301	0.698698698698699	1
"SRR10403514"	0.442442442442442	0.557557557557558	1
"SRR10403511"	0.244244244244244	0.755755755755756	1
"SRR6066091"	0.640640640640641	0.359359359359359	1
"SRR6066171"	0.451451451451451	0.548548548548549	1
"SRR6066149"	0.47047047047047	0.529529529529529	1
"SRR6066150"	0.383383383383383	0.616616616616617	1
"SRR6066154"	0.401401401401401	0.598598598598599	1
"SRR6066152"	0.441441441441441	0.558558558558559	1
"SRR6066172"	0.373373373373373	0.626626626626627	1
"SD320500236"	0.412412412412412	0.587587587587588	1
"SD320500231"	0.403403403403403	0.596596596596597	1
"SD320500324"	0.554554554554555	0.445445445445445	1
"SD320500272"	0.464464464464464	0.535535535535536	1
"SD320500345"	0.329329329329329	0.670670670670671	1
"SD320500144"	0.463463463463463	0.536536536536537	1
"SD320500328"	0.461461461461461	0.538538538538539	1
"SD320500319"	0.351351351351351	0.648648648648649	1
"SD320500131"	0.451451451451451	0.548548548548549	1
"SD320500210"	0.533533533533533	0.466466466466466	1
"SD320500344"	0.402402402402402	0.597597597597598	1
"SD320500226"	0.332332332332332	0.667667667667668	1
"SD320500127"	0.469469469469469	0.530530530530531	1
"SD320500250"	0.471471471471471	0.528528528528528	1
"SD320500297"	0.498498498498498	0.501501501501502	1
"SD320500230"	0.503503503503503	0.496496496496497	1
"SD320500015"	0.576576576576577	0.423423423423423	1
"SD320500212"	0.484484484484485	0.515515515515516	1
"SD320500261"	0.530530530530531	0.469469469469469	1
"SD320500234"	0.472472472472472	0.527527527527528	1
"SD320500351"	0.495495495495495	0.504504504504504	1
"SD320500388"	0.337337337337337	0.662662662662663	1
"SAMEA2737738"	0.408408408408408	0.591591591591592	1
"SAMEA2737852"	0.328328328328328	0.671671671671672	1
"SAMEA2737829"	0.567567567567568	0.432432432432432	1
"SAMEA2737692"	0.299299299299299	0.700700700700701	1
"SAMEA2737865"	0.229229229229229	0.770770770770771	1
"SAMEA2737711"	0.562562562562563	0.437437437437437	1
"SAMEA2737840"	0.511511511511512	0.488488488488488	1
"SAMEA2737812"	0.578578578578579	0.421421421421421	1
"SAMEA2737835"	0.486486486486487	0.513513513513513	1
"SAMEA2737862"	0.379379379379379	0.620620620620621	1
"SAMEA2737766"	0.533533533533533	0.466466466466466	1
"SAMEA2737878"	0.358358358358358	0.641641641641642	1
"SAMEA2737802"	0.602602602602603	0.397397397397397	1
"SAMEA2737734"	0.347347347347347	0.652652652652653	1
"SAMEA2737795"	0.576576576576577	0.423423423423423	1
"SAMEA2737807"	0.477477477477477	0.522522522522523	1
"SAMEA2737790"	0.603603603603604	0.396396396396396	1
"SAMEA2737693"	0.495495495495495	0.504504504504504	1
"SAMEA2737850"	0.513513513513513	0.486486486486487	1
"SAMEA2737797"	0.481481481481481	0.518518518518518	1
"SAMEA2737723"	0.38038038038038	0.61961961961962	1
"SAMEA2737683"	0.45045045045045	0.54954954954955	1
"SAMEA2737754"	0.392392392392392	0.607607607607608	1
"SAMEA2737771"	0.635635635635636	0.364364364364364	1
"SAMEA2737851"	0.444444444444444	0.555555555555556	1
"ERR2855924"	0.501501501501502	0.498498498498498	1
"ERR2855844"	0.553553553553554	0.446446446446446	1
"ERR2855794"	0.406406406406406	0.593593593593594	1
"ERR2855875"	0.416416416416416	0.583583583583584	1
"ERR2855790"	0.529529529529529	0.47047047047047	1
"ERR2855807"	0.424424424424424	0.575575575575576	1
"ERR2855872"	0.485485485485485	0.514514514514514	1
"ERR2855891"	0.386386386386386	0.613613613613614	1
"ERR2855812"	0.435435435435435	0.564564564564565	1
"ERR2855946"	0.472472472472472	0.527527527527528	1
"ERR2855944"	0.486486486486487	0.513513513513513	1
"ERR2855903"	0.411411411411411	0.588588588588589	1
"ERR2855887"	0.426426426426426	0.573573573573574	1
"ERR2855866"	0.506506506506507	0.493493493493493	1
"ERR2855912"	0.444444444444444	0.555555555555556	1
"ERR2855837"	0.356356356356356	0.643643643643644	1
"ERR2855871"	0.326326326326326	0.673673673673674	1
"SRR8898647"	0.476476476476476	0.523523523523523	1
"SRR8898531"	0.402402402402402	0.597597597597598	1
"SRR8898566"	0.603603603603604	0.396396396396396	1
"SRR8898685"	0.60960960960961	0.39039039039039	1
"SRR8898614"	0.519519519519519	0.48048048048048	1
"SRR8898606"	0.546546546546547	0.453453453453453	1
"SRR8898497"	0.695695695695696	0.304304304304304	1
"SRR8898714"	0.572572572572573	0.427427427427427	1
"SRR8898495"	0.451451451451451	0.548548548548549	1
"SRR8898618"	0.48948948948949	0.510510510510511	1
"SRR8898519"	0.525525525525526	0.474474474474474	1
"SRR8898681"	0.44044044044044	0.55955955955956	1
"SRR8898680"	0.519519519519519	0.48048048048048	1
"SRR8898600"	0.626626626626627	0.373373373373373	1
"SRR8898707"	0.455455455455455	0.544544544544545	1
"SRR8898582"	0.501501501501502	0.498498498498498	1
"SRR8898682"	0.422422422422422	0.577577577577578	1
"SRR8898642"	0.632632632632633	0.367367367367367	1
"SRR8898560"	0.492492492492492	0.507507507507508	1
"SRR8898528"	0.58958958958959	0.41041041041041	1
"SRR8898711"	0.601601601601602	0.398398398398398	1
"SRR8898464"	0.509509509509509	0.49049049049049	1
"SRR8898537"	0.503503503503503	0.496496496496497	1
"SRR8898499"	0.632632632632633	0.367367367367367	1
"SRR8898608"	0.452452452452452	0.547547547547548	1
"SRR8898466"	0.325325325325325	0.674674674674675	1
"SRR8898496"	0.386386386386386	0.613613613613614	1
"SRR8898534"	0.384384384384384	0.615615615615616	1
"SRR8898710"	0.261261261261261	0.738738738738739	1
"SRR8898563"	0.444444444444444	0.555555555555556	1
"SRR413649"	0.466466466466466	0.533533533533533	1
"SRR413604"	0.63963963963964	0.36036036036036	1
"SRR413557"	0.483483483483483	0.516516516516517	1
"SRR341637"	0.567567567567568	0.432432432432432	1
"SRR341719"	0.57957957957958	0.42042042042042	1
"SRR341638"	0.368368368368368	0.631631631631632	1
"SRR341621"	0.562562562562563	0.437437437437437	1
"SRR341648"	0.45045045045045	0.54954954954955	1
"SRR341616"	0.502502502502503	0.497497497497497	1
"SRR341651"	0.413413413413413	0.586586586586587	1
"SRR341691"	0.53953953953954	0.46046046046046	1
"SRR413601"	0.581581581581582	0.418418418418418	1
"SRR341628"	0.514514514514514	0.485485485485485	1
"SRR341636"	0.317317317317317	0.682682682682683	1
"SRR341692"	0.677677677677678	0.322322322322322	1
"SRR413591"	0.570570570570571	0.429429429429429	1
"SRR413596"	0.68968968968969	0.31031031031031	1
"SRR413656"	0.495495495495495	0.504504504504504	1
"SRR341716"	0.612612612612613	0.387387387387387	1
"SRR341690"	0.291291291291291	0.708708708708709	1
"SRR341705"	0.67967967967968	0.32032032032032	1
"SRR413580"	0.571571571571572	0.428428428428428	1
"SRR341693"	0.403403403403403	0.596596596596597	1
"SRR341724"	0.307307307307307	0.692692692692693	1
"SRR341698"	0.526526526526527	0.473473473473473	1
"SRR413579"	0.734734734734735	0.265265265265265	1
"SRR413612"	0.726726726726727	0.273273273273273	1
"SRR341707"	0.417417417417417	0.582582582582583	1
"SRR413626"	0.535535535535536	0.464464464464464	1
"SRR341649"	0.514514514514514	0.485485485485485	1
"SRR413617"	0.456456456456456	0.543543543543544	1
"SRR413625"	0.696696696696697	0.303303303303303	1
"SRR413639"	0.45045045045045	0.54954954954955	1
"SRR413666"	0.653653653653654	0.346346346346346	1
"SRR413643"	0.413413413413413	0.586586586586587	1
"SRR413670"	0.0520520520520521	0.947947947947948	1
"SRR413606"	0.77977977977978	0.22022022022022	1
"SRR413637"	0.41041041041041	0.58958958958959	1
"SRR413623"	0.66966966966967	0.33033033033033	1
"SRR341633"	0.275275275275275	0.724724724724725	1
"SRR413556"	0.421421421421421	0.578578578578579	1
"SRR413566"	0.394394394394394	0.605605605605606	1
"SRR413559"	0.591591591591592	0.408408408408408	1
"SRR413607"	0.317317317317317	0.682682682682683	1
"SRR5106461"	0.281281281281281	0.718718718718719	1
"SRR5106474"	0.356356356356356	0.643643643643644	1
"SRR5106281"	0.303303303303303	0.696696696696697	1
"SRR5106489"	0.700700700700701	0.299299299299299	1
"SRR5106454"	0.583583583583584	0.416416416416416	1
"SRR5106284"	0.550550550550551	0.449449449449449	1
"SRR5106475"	0.725725725725726	0.274274274274274	1
"SRR5106432"	0.688688688688689	0.311311311311311	1
"SRR5106296"	0.605605605605606	0.394394394394394	1
"SRR5106367"	0.744744744744745	0.255255255255255	1
"SRR5106493"	0.573573573573574	0.426426426426426	1
"SRR5106473"	0.668668668668669	0.331331331331331	1
"SRR5106292"	0.797797797797798	0.202202202202202	1
"SRR9037891"	0.550550550550551	0.449449449449449	1
"SRR9037796"	0.319319319319319	0.680680680680681	1
"SRR9075256"	0.375375375375375	0.624624624624625	1
"SRR9038033"	0.377377377377377	0.622622622622623	1
"SRR9037807"	0.367367367367367	0.632632632632633	1
"SRR9098820"	0.664664664664665	0.335335335335335	1
"SRR9037792"	0.591591591591592	0.408408408408408	1
"SRR9037782"	0.367367367367367	0.632632632632633	1
"SRR9098704"	0.359359359359359	0.640640640640641	1
"SRR9038067"	0.269269269269269	0.730730730730731	1
"SRR9075378"	0.615615615615616	0.384384384384384	1
"ERR2017765"	0.616616616616617	0.383383383383383	1
"ERR2017603"	0.174174174174174	0.825825825825826	1
"ERR2017680"	0.351351351351351	0.648648648648649	1
"ERR2017683"	0.451451451451451	0.548548548548549	1
"ERR2759398"	0.605605605605606	0.394394394394394	1
"ERR2759384"	0.576576576576577	0.423423423423423	1
"ERR2759385"	0.339339339339339	0.660660660660661	1
"ERR2843598"	0.406406406406406	0.593593593593594	1
"ERR2843594"	0.366366366366366	0.633633633633634	1
"ERR2843596"	0.381381381381381	0.618618618618619	1
"ERR2843676"	0.419419419419419	0.580580580580581	1
"ERR2843691"	0.512512512512513	0.487487487487487	1
"ERR2843561"	0.389389389389389	0.610610610610611	1
"ERR2843644"	0.307307307307307	0.692692692692693	1
"ERR2843628"	0.483483483483483	0.516516516516517	1
"ERR2843600"	0.504504504504504	0.495495495495495	1
"ERR2868450"	0.366366366366366	0.633633633633634	1
"ERR2868449"	0.557557557557558	0.442442442442442	1
"ERR2868456"	0.514514514514514	0.485485485485485	1
"ERR2868476"	0.48048048048048	0.519519519519519	1
"ERR2868474"	0.406406406406406	0.593593593593594	1
"ERR2868466"	0.316316316316316	0.683683683683684	1
"ERR2868396"	0.48948948948949	0.510510510510511	1
"ERR2868498"	0.519519519519519	0.48048048048048	1
"ERR2868481"	0.540540540540541	0.459459459459459	1
"ERR2608661"	0.491491491491492	0.508508508508508	1
"SRR13327501"	0.475475475475475	0.524524524524524	1
"WGC076456"	0.357357357357357	0.642642642642643	1
"WGC076482"	0.416416416416416	0.583583583583584	1
"WGC076480"	0.0580580580580581	0.941941941941942	1
"WGC076463"	0.391391391391391	0.608608608608609	1
"SRR6517785"	0.309309309309309	0.690690690690691	1
"SRR6517771"	0.363363363363363	0.636636636636637	1
"SRR8845397"	0.488488488488488	0.511511511511512	1
"SRR8845415"	0.293293293293293	0.706706706706707	1
"SRR8845381"	0.277277277277277	0.722722722722723	1
"SRR8845492"	0.437437437437437	0.562562562562563	1
"SRR8845449"	0.46046046046046	0.53953953953954	1
"SRR8845509"	0.376376376376376	0.623623623623624	1
"SRR8845468"	0.406406406406406	0.593593593593594	1
"SRR8845358"	0.45045045045045	0.54954954954955	1
"SRR8845357"	0.296296296296296	0.703703703703704	1
"SRR8845632"	0.381381381381381	0.618618618618619	1
"SRR8845641"	0.48948948948949	0.510510510510511	1
"SRR8845422"	0.545545545545546	0.454454454454454	1
"SRR8845380"	0.502502502502503	0.497497497497497	1
"SRR8845584"	0.494494494494495	0.505505505505506	1
"SRR8845512"	0.387387387387387	0.612612612612613	1
"SRR8845360"	0.323323323323323	0.676676676676677	1
"D951555"	0.438438438438438	0.561561561561562	1
"D549909"	0.60960960960961	0.39039039039039	1
"C956265"	0.167167167167167	0.832832832832833	1
"F288718"	0.531531531531532	0.468468468468468	1
"F286880"	0.604604604604605	0.395395395395395	1
"D988055"	0.716716716716717	0.283283283283283	1
"F288322"	0.435435435435435	0.564564564564565	1
"F286609"	0.508508508508508	0.491491491491492	1
"F286316"	0.561561561561562	0.438438438438438	1
"SRR6504889"	0.322322322322322	0.677677677677678	1
"SRR6504861"	0.294294294294294	0.705705705705706	1
"ERR1620261"	0.0650650650650651	0.934934934934935	1
"ERR1620270"	0.294294294294294	0.705705705705706	1
"CKD_KD.166"	0.297297297297297	0.702702702702703	1
"CKD_KD.063"	0.437437437437437	0.562562562562563	1
"CKD_KD.182"	0.735735735735736	0.264264264264264	1
"CKD_KD.207"	0.666666666666667	0.333333333333333	1
"CKD_KD.198"	0.257257257257257	0.742742742742743	1
"SRR13077710"	0.204204204204204	0.795795795795796	1
"SRR13077873"	0.426426426426426	0.573573573573574	1
"SRR13077778"	0.174174174174174	0.825825825825826	1
"SRR13077662"	0.04004004004004	0.95995995995996	1
"SRR13077904"	0.23023023023023	0.76976976976977	1
"SRR13077713"	0.0550550550550551	0.944944944944945	1
"Yu_117"	0.379379379379379	0.620620620620621	1
"Yu_22"	0.48048048048048	0.519519519519519	1
"Yu_126"	0.416416416416416	0.583583583583584	1
"SRR16124309"	0.508508508508508	0.491491491491492	1
"SRR16124306"	0.543543543543544	0.456456456456456	1
"SRR16124305"	0.471471471471471	0.528528528528528	1
"SRR16124335"	0.536536536536537	0.463463463463463	1
"SRR16124304"	0.325325325325325	0.674674674674675	1
"SRR16124346"	0.388388388388388	0.611611611611612	1
"SRR12005696"	0.34034034034034	0.65965965965966	1
"SRR11992769"	0.395395395395395	0.604604604604605	1
"SRR11992778"	0.452452452452452	0.547547547547548	1
"SRR12005685"	0.256256256256256	0.743743743743744	1
"SRR12005677"	0.21021021021021	0.78978978978979	1
"SRR12005687"	0.473473473473473	0.526526526526527	1
"SRR11992774"	0.349349349349349	0.650650650650651	1
"SRR12000205"	0.342342342342342	0.657657657657658	1
"SRR12000204"	0.266266266266266	0.733733733733734	1
"SRR12005705"	0.395395395395395	0.604604604604605	1
"SRR12005698"	0.153153153153153	0.846846846846847	1
"SRR12005691"	0.338338338338338	0.661661661661662	1
"SRR12000194"	0.48948948948949	0.510510510510511	1
"G123T0U0A0R2"	0.328328328328328	0.671671671671672	1
"G16T0U0A0R2"	0.374374374374374	0.625625625625626	1
"G35T0U0A0R1"	0.227227227227227	0.772772772772773	1
"G178T0"	0.389389389389389	0.610610610610611	1
"G08T0U0A0R2"	0.413413413413413	0.586586586586587	1
"G70T0U0A0R2"	0.25025025025025	0.74974974974975	1
"G135T0U0A0R2"	0.303303303303303	0.696696696696697	1
"G129T0U0A0R2"	0.562562562562563	0.437437437437437	1
"G12T0U0A0R2"	0.262262262262262	0.737737737737738	1
"G21T0U0A0R2"	0.371371371371371	0.628628628628629	1
"SRR5818496"	0.43043043043043	0.56956956956957	1
"SRR5818491"	0.367367367367367	0.632632632632633	1
"SRR5818514"	0.434434434434434	0.565565565565566	1
"SRR5818501"	0.319319319319319	0.680680680680681	1
